model,model_label,ablation,horizon,task,kpi,is_primary_kpi,mae,rmse,mape_floor1_pct,runnable_status
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,RRC Setup Success Rate(%),1,4.3221026054947105,13.159341329862588,174.24844541910437,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,RRC_ReEst_Failure_Times,0,16.375672301107656,23.891165256695366,442.8887095751379,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,RRC_Setup_Att_Times,0,1930.591513463539,2329.9028318703017,5027.809554179133,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,RRC_Setup_Failure_Times,0,3.113490844810641,5.283031197722653,170.33789293151779,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,Rach Dedicate Preamble Att Times,0,1804.7656675130333,2944.2764442071752,2265.9379874706515,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,Rach GroupA Preamble Att Times,0,1996.7028554805772,2443.936262084312,5037.301282709715,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,Rach GroupB Preamble Att Times,0,224.94784782679818,404.27542434302933,1305.0620084679451,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,S1Sig Setup Success Rate(%),0,4.275514303588659,13.161040060957527,174.5814377411442,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,TAlessthan1ratio(300m),0,16.774972704769965,23.05089468316325,207.40221300278665,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,UL Activated Users Avg,0,0.6184969703684994,0.9535335327474858,47.959290903258264,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,UL IBLER,0,4.114660202573556,5.900946361091163,58.721616266410045,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,UL MCS AVG,0,3.042654350088063,4.271463256043804,39.959120804097765,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,UL PUCCH RSRP low than-120dBm ratio,0,19.23677673598285,27.14626364155883,134.60627854487612,run
hawkes_only,Hawkes-only,event_only_baseline,1,forecasting,UL PUSCH RSRP low than-120dBm ratio,0,15.371085904927298,21.834854732872834,115.00159855655912,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,(E2N or E2W or E2G)Redirection Times,0,2.6128906327913866,4.414715558059452,87.2964331207435,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Average TA,0,0.16628199604631602,0.3199031727561817,8.803319090818372,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,CQI AVG,1,0.5420296311949834,1.1479595384130696,13.554054152190217,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Call Drop Rate RNL(%),0,0.18882843363347632,0.4848265495016079,16.81009750302125,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Call Drop Rate(%),1,0.19297874953551156,0.4899364192735995,17.16964392506186,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Call Drop Times,0,1.9439077408251595,4.297931471881959,89.44474062850523,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Call Drop Times RNL,0,1.8589293003293335,4.153449898104612,89.39721169508233,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,DL Activated Users Avg,0,0.17184996513513057,0.25528921041598623,13.65995390661119,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,DL IBLER,0,1.454536743386982,2.709470766780976,22.541601569489483,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,DL MCS AVG,0,1.245347293967721,2.1727152105919045,21.504525867334053,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,DL RANK2 Ratio,0,7.446499338383047,10.911221364606343,66.81793571974339,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,ERAB Setup Success Rate(%),1,3.341997492470891,10.254223883444558,102.69306260704172,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,ERAB_Setup_Failure_Times,0,5.041207783244421,12.50725866745672,139.50085462298767,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,HI Failure Times,0,5.315856507032558,9.42783112190402,90.34238713422131,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,HI Succ Rate(%),0,3.4106720396564327,9.459341126810063,86.40473742147103,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,HI Succ Times,0,145.8630002777041,301.540504392321,265.58276649015767,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,IRATHO(E2W or E2G) Succ Times,0,0.0034310624217166728,0.014792412330104568,0.3431062421716673,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,InterFreq HO Failure Times,0,0.6476627431085317,1.466516658629378,48.029536950562,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,InterFreq HO Succ Rate(%),0,3.2426033550359645,9.895140778875108,95.02562996432492,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,InterFreq HO Succ Times,0,62.49443192272211,124.81698928480911,139.58443654058289,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,IntraFreq HO Failure Times,0,1.1843546685940893,2.0738545861007283,57.89398511554996,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,IntraFreq HO Succ Rate(%),0,3.6352671037067834,10.75353271760412,118.48206713216665,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,IntraFreq HO Succ Times,0,103.78170578634517,202.13814562542893,259.5219638122327,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,L.MeasRpts.RSRP.Index0~2 (RSRP<-110dbm)  Ratio (%),0,3.5012582952608886,5.986827741985817,71.55239166442283,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,L.UL.Interference.Avg(dBm),0,0.5037997730488345,0.7042752670211825,0.44150668468934423,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,LTE_DL CCE Allocation Failure Rate(%),0,0.3284867123253567,0.529327425822057,19.35240939798226,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,LTE_DL PRB Utilizing Rate(%),1,4.994708637486464,6.688345615426908,28.241140203585402,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,LTE_DL Traffic Volume(GB),0,0.4926213557799265,0.7688608586356098,23.051061079917996,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,LTE_UL PRB Utilizing Rate(%),1,1.8414206393952524,2.716077639849302,10.941843083916183,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,LTE_UL Traffic Volume(GB),0,0.0644954178330947,0.12107293924512048,6.264978190875088,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,LTE_User DL Average Throughput(Mbps),1,2.7802980904968355,4.908013306460741,44.947588550876596,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,LTE_User UL Average Throughput(Mbps),1,0.5835900526941772,0.9793221662507148,26.101905612688515,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,RRC Conn Users Avg,0,2.400855590646076,3.712585257015057,27.54273168244048,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,RRC ReEst Succ Rate(%),0,11.856899941463162,18.42851689751384,262.89719854768055,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,RRC Setup Success Rate(%),1,3.4760649548634537,10.402971569287537,105.14537935892005,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,RRC_ReEst_Failure_Times,0,6.026231641159149,10.074421676914064,98.90520633577421,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,RRC_Setup_Att_Times,0,226.43432107788155,351.8750238713344,377.06630493389895,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,RRC_Setup_Failure_Times,0,1.892498186665504,3.8006740999965762,83.51523451275179,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Rach Dedicate Preamble Att Times,0,494.46065685170254,909.9196574253604,620.3287058602206,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Rach GroupA Preamble Att Times,0,299.2185724787825,498.51737896313153,495.1247147058882,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,Rach GroupB Preamble Att Times,0,68.01645645057431,205.21425143753544,201.0138975077754,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,S1Sig Setup Success Rate(%),0,3.4076261154939576,10.399585332616423,105.43383832709272,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,TAlessthan1ratio(300m),0,4.6897775658183605,7.760760709830636,62.84778237299796,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,UL Activated Users Avg,0,0.18758045712233073,0.2891319530011818,13.970465568125388,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,UL IBLER,0,2.083198189266971,3.7012188051862966,30.01059481311993,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,UL MCS AVG,0,1.5291392458135733,2.5024871131291113,23.769856204821398,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,UL PUCCH RSRP low than-120dBm ratio,0,4.996503064235215,9.060921778758463,71.83610021743132,run
ridge_logistic,Ridge/Logistic,baseline,1,forecasting,UL PUSCH RSRP low than-120dBm ratio,0,7.691983743605217,11.438169840588047,66.854386868329,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,(E2N or E2W or E2G)Redirection Times,0,2.561226798351301,4.222041164261966,84.8774173500938,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Average TA,0,0.1662071288149484,0.3199252564049301,8.799586330267262,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,CQI AVG,1,0.5412504140401185,1.1473432770575847,13.54207089901745,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Call Drop Rate RNL(%),0,0.18338883405192313,0.47044961647469563,16.264984309662996,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Call Drop Rate(%),1,0.18711206750841433,0.4739176966258394,16.581510584093493,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Call Drop Times,0,1.9398353520863325,4.291284728559469,89.44161169932573,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Call Drop Times RNL,0,1.8498850029473173,4.1379585538650785,89.07065264821422,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,DL Activated Users Avg,0,0.17058090429693093,0.2518676236411089,13.547590961921832,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,DL IBLER,0,1.452019127478401,2.70637990821225,22.5397666834502,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,DL MCS AVG,0,1.2333631511880538,2.146883056532903,21.379869705245632,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,DL RANK2 Ratio,0,7.4438000693909725,10.906804351094124,66.88636785203207,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,ERAB Setup Success Rate(%),1,3.316207625871524,10.243813858827602,102.58166984832945,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,ERAB_Setup_Failure_Times,0,4.734747041957722,9.308575591252167,132.11325887491697,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,HI Failure Times,0,5.276812698973762,9.355903791391158,89.14366275405062,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,HI Succ Rate(%),0,3.3960623901867457,9.452130808397689,86.29850709412439,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,HI Succ Times,0,139.89370220178424,249.38195488805093,265.6700152604424,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,IRATHO(E2W or E2G) Succ Times,0,0.003169364908998205,0.01467049857597023,0.3169364908998205,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,InterFreq HO Failure Times,0,0.6253693347213158,1.3432393272701046,46.114586067073674,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,InterFreq HO Succ Rate(%),0,3.2361321648336085,9.893600883830953,94.99185717524932,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,InterFreq HO Succ Times,0,60.5265013215325,112.30920664733236,137.8130333794939,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,IntraFreq HO Failure Times,0,1.175042042319081,2.0535186459734147,57.37883011314373,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,IntraFreq HO Succ Rate(%),0,3.6153483138352382,10.746735519180799,118.30222171756932,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,IntraFreq HO Succ Times,0,101.47270885568986,187.97729966940972,260.35174005859847,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,L.MeasRpts.RSRP.Index0~2 (RSRP<-110dbm)  Ratio (%),0,3.478792671215143,5.944054427464284,71.5476356315605,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,L.UL.Interference.Avg(dBm),0,0.49925575978464987,0.6908172932455602,0.4375639168530627,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,LTE_DL CCE Allocation Failure Rate(%),0,0.3221585453581171,0.4967787612024773,18.93067325945822,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,LTE_DL PRB Utilizing Rate(%),1,4.984990343842669,6.679135053383855,28.188438722837095,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,LTE_DL Traffic Volume(GB),0,0.48687186445630337,0.7502277782098232,22.774229331868344,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,LTE_UL PRB Utilizing Rate(%),1,1.8407670014949453,2.7132678557610097,10.94678735428837,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,LTE_UL Traffic Volume(GB),0,0.0642389592297777,0.12072621649407432,6.239332265797726,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,LTE_User DL Average Throughput(Mbps),1,2.729211038358439,4.7502299576349465,44.349601788919045,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,LTE_User UL Average Throughput(Mbps),1,0.5790739397676699,0.9707106818696342,25.841732777609632,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,RRC Conn Users Avg,0,2.3528352575801743,3.5086781793504676,27.414946898712895,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,RRC ReEst Succ Rate(%),0,11.828463599731565,18.408098244455022,262.4082953550833,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,RRC Setup Success Rate(%),1,3.4487224054229295,10.390834888535363,105.02424326132255,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,RRC_ReEst_Failure_Times,0,6.008877622666164,10.047610813783459,98.77223504975426,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,RRC_Setup_Att_Times,0,222.42003318924148,338.31976284496693,380.30660443494054,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,RRC_Setup_Failure_Times,0,1.8822702215513765,3.7985853625334633,82.30676465267915,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Rach Dedicate Preamble Att Times,0,478.9272200391889,798.128733705178,622.0348558320422,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Rach GroupA Preamble Att Times,0,294.6959395672834,483.9359619255869,496.75218811953215,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,Rach GroupB Preamble Att Times,0,67.30691693338287,204.189132866996,200.46476494553485,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,S1Sig Setup Success Rate(%),0,3.3851364071455396,10.38947348077741,105.33305957957468,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,TAlessthan1ratio(300m),0,4.669871810711713,7.7402494494429,62.59687391994676,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,UL Activated Users Avg,0,0.18515276334567585,0.2788711593240647,13.793924824767434,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,UL IBLER,0,2.0590146429324747,3.6556319890801072,29.736183107297283,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,UL MCS AVG,0,1.5231398975841033,2.4940219869807128,23.702952407612536,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,UL PUCCH RSRP low than-120dBm ratio,0,4.961596668856663,9.00905585200517,71.93200505494724,run
ridge_logistic_no_alarm,Ridge/Logistic w/o alarms,baseline_no_alarm,1,forecasting,UL PUSCH RSRP low than-120dBm ratio,0,7.629064592051136,11.284209052477578,66.7826736990335,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,(E2N or E2W or E2G)Redirection Times,0,2.711887045384219,4.3927646461960475,94.20670504212283,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Average TA,0,0.19185157475441697,0.34540331608982594,10.010298448699102,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,CQI AVG,1,0.6033773109080911,1.2024641775868132,14.79470238495364,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Call Drop Rate RNL(%),0,0.17952090944510055,0.5154247003429152,15.567246660301363,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Call Drop Rate(%),1,0.18383574551239357,0.5189115625638043,15.94332664711628,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Call Drop Times,0,2.1864392578085154,5.248712462408936,103.61543395941572,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Call Drop Times RNL,0,2.089115204461312,5.11277360903247,103.69880394518525,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,DL Activated Users Avg,0,0.2176623102215488,0.3205344134662768,17.445638582411224,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,DL IBLER,0,1.5557407075189733,2.7926094206607264,23.822861323989937,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,DL MCS AVG,0,1.3537509475365492,2.2540547389054697,23.275561899856267,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,DL RANK2 Ratio,0,8.049901967133916,11.464239979925312,73.0869954427027,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,ERAB Setup Success Rate(%),1,3.742039939916376,10.568317795781102,109.90075182720143,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,ERAB_Setup_Failure_Times,0,5.296745438012572,10.136274958606489,156.64529710586146,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,HI Failure Times,0,5.9528122143702555,10.623490276296367,107.32924070921486,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,HI Succ Rate(%),0,3.728759209014965,9.812318219655875,92.15838618314113,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,HI Succ Times,0,195.26724183387356,350.129461528123,336.731042844928,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,IRATHO(E2W or E2G) Succ Times,0,0.004360624195094963,0.015114106250423465,0.4360624195094963,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,InterFreq HO Failure Times,0,0.6584654442200926,1.3895134406108673,49.05406318756228,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,InterFreq HO Succ Rate(%),0,3.6520143915249057,10.197740163627287,100.99246694722808,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,InterFreq HO Succ Times,0,87.46363351599612,166.67865705120573,200.9693880203273,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,IntraFreq HO Failure Times,0,1.2706897232934717,2.168682708349464,64.30141084925083,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,IntraFreq HO Succ Rate(%),0,4.077879974033335,11.112636604054659,126.5522328924705,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,IntraFreq HO Succ Times,0,134.8655108223328,246.49862230508722,359.5846174900451,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,L.MeasRpts.RSRP.Index0~2 (RSRP<-110dbm)  Ratio (%),0,3.9206635732426602,6.412232591401924,81.62091832095317,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,L.UL.Interference.Avg(dBm),0,0.5615857173775332,0.7730192913205473,0.4921720395697436,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,LTE_DL CCE Allocation Failure Rate(%),0,0.3839967206078798,0.5831870070512005,22.843588269481174,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,LTE_DL PRB Utilizing Rate(%),1,5.798191780711816,7.745385313159927,32.84235492959468,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,LTE_DL Traffic Volume(GB),0,0.5704562452197072,0.8757894893878773,26.88579163795414,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,LTE_UL PRB Utilizing Rate(%),1,2.1292288911433497,3.096256138421023,12.77000599506914,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,LTE_UL Traffic Volume(GB),0,0.07222274893592552,0.13205194759980898,7.0225544630003665,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,LTE_User DL Average Throughput(Mbps),1,2.977948559811204,4.952985946083808,48.76905425521418,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,LTE_User UL Average Throughput(Mbps),1,0.6115859791408004,1.012602288664291,27.36878215678314,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,RRC Conn Users Avg,0,3.3010811565020988,4.948733129890451,38.25620278723855,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,RRC ReEst Succ Rate(%),0,12.194903395711378,18.63821328667024,268.3570079714527,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,RRC Setup Success Rate(%),1,3.8773446586572953,10.6980254140807,112.0665064774992,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,RRC_ReEst_Failure_Times,0,7.169885773357666,11.659362980029861,135.01961359245695,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,RRC_Setup_Att_Times,0,304.77684820511183,454.36238707864135,590.5759922107848,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,RRC_Setup_Failure_Times,0,1.996928730536088,4.045232492166732,88.05320680381482,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Rach Dedicate Preamble Att Times,0,579.8038643260463,950.8770958384483,809.0548187197376,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Rach GroupA Preamble Att Times,0,384.1034784266387,612.6684115925191,715.086260654118,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,Rach GroupB Preamble Att Times,0,87.99541129915785,253.69724480639124,361.2604059640533,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,S1Sig Setup Success Rate(%),0,3.82558232807194,10.700974720915031,112.39003713261934,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,TAlessthan1ratio(300m),0,5.499376556405379,8.532818279362305,72.33013875441115,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,UL Activated Users Avg,0,0.23051668250992954,0.3492506779951121,17.169534852766418,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,UL IBLER,0,2.3209133989561774,3.951352482649741,32.4596934904836,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,UL MCS AVG,0,1.7055267826813372,2.6629876144453095,25.678822962652188,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,UL PUCCH RSRP low than-120dBm ratio,0,5.742939392680248,9.690220469755106,77.78975803862961,run
cet_ablation_no_alarm,CET w/o alarm tokens,no_alarm,3,forecasting,UL PUSCH RSRP low than-120dBm ratio,0,8.40775528124783,12.08360139740708,72.04087239468372,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,(E2N or E2W or E2G)Redirection Times,0,2.8592837279169196,6.772033516154701,101.80512807357745,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,Average TA,0,0.19294885175981194,0.34741338631852325,10.095005358720721,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,CQI AVG,1,0.6050624215073258,1.20488345704853,14.8356863871497,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,Call Drop Rate RNL(%),0,0.18638002089199826,0.5304470154990055,16.25547022169569,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,Call Drop Rate(%),1,0.19089826710710456,0.5344984333156672,16.65210205050726,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,Call Drop Times,0,2.209887949872004,5.35322018763747,105.70686849335348,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,Call Drop Times RNL,0,2.1141157962168675,5.237222991529202,105.89226853054325,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,DL Activated Users Avg,0,0.2218823146420558,0.33956077206671315,17.85230032558995,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,DL IBLER,0,1.572153893287679,2.8423952454218724,23.895315469256136,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,DL MCS AVG,0,1.3710539784869138,2.3196128204618893,23.503557473037937,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,DL RANK2 Ratio,0,8.057158617165594,11.489869578790135,72.98091516369871,run
cet_ablation_no_cross_cell_graph,CET w/o cross-cell graph,no_cross_cell_graph,3,forecasting,ERAB Setup Success Rate(%),1,3.8295812612138427,10.641504015594858,110.21717310268211,run
